round,outer_loop,inner_best_score,best_hyperparams,selected_features,balanced_accuracy,accuracy,precision,recall,specificity,matthews_corrcoef,f1,roc_auc,matthews_corrcoef_med
0,0,0.9655655095184771,{'var_smoothing': 6.518899550417661e-07},"['concave_points_worst', 'perimeter_worst', 'concave_points_mean', 'radius_worst', 'perimeter_mean']",0.8691520467836258,0.8709677419354839,0.8157894736842105,0.8611111111111112,0.8771929824561403,0.7315614491958055,0.8378378378378378,0.8691520467836258,0.9087814928774577
0,1,0.8809910336228018,{'var_smoothing': 4.758331900803764e-10},"['concave_points_worst', 'perimeter_worst', 'concave_points_mean', 'radius_worst', 'perimeter_mean']",0.96265664160401,0.967391304347826,0.9705882352941176,0.9428571428571428,0.9824561403508771,0.9306937369777978,0.9565217391304348,0.96265664160401,0.9087814928774577
0,2,0.9150349849692061,{'var_smoothing': 2.9505825269090846e-08},"['concave_points_worst', 'perimeter_worst', 'concave_points_mean', 'radius_worst', 'perimeter_mean']",0.9736842105263157,0.967391304347826,0.9210526315789473,1.0,0.9473684210526315,0.934117860489413,0.958904109589041,0.9736842105263158,0.9087814928774577
0,3,0.9143962602267603,{'var_smoothing': 3.0055029564741476e-10},"['concave_points_worst', 'perimeter_worst', 'concave_points_mean', 'radius_worst', 'perimeter_mean']",0.9404761904761905,0.9456521739130435,0.9428571428571428,0.9166666666666666,0.9642857142857143,0.8855768346738705,0.9295774647887324,0.9404761904761905,0.9087814928774577
0,4,0.9311285944560361,{'var_smoothing': 2.7819950698740536e-07},"['concave_points_worst', 'perimeter_worst', 'concave_points_mean', 'radius_worst', 'perimeter_mean']",0.9494047619047619,0.9565217391304348,0.9705882352941176,0.9166666666666666,0.9821428571428571,0.9087814928774577,0.9428571428571428,0.9494047619047619,0.9087814928774577
1,0,0.8967150142633946,{'var_smoothing': 2.7338462988189487e-09},"['concave_points_worst', 'perimeter_worst', 'concave_points_mean', 'radius_worst', 'perimeter_mean']",0.935672514619883,0.946236559139785,0.9696969696969697,0.8888888888888888,0.9824561403508771,0.8870462027416239,0.927536231884058,0.935672514619883,0.8855768346738705
1,1,0.9316666666666666,{'var_smoothing': 4.1756743105660656e-10},"['concave_points_worst', 'perimeter_worst', 'concave_points_mean', 'radius_worst', 'perimeter_mean']",0.9451127819548872,0.9456521739130435,0.9166666666666666,0.9428571428571428,0.9473684210526315,0.8855768346738705,0.9295774647887324,0.9451127819548872,0.8855768346738705
1,2,0.9661477932705526,{'var_smoothing': 3.821793760518711e-08},"['concave_points_worst', 'perimeter_worst', 'concave_points_mean', 'radius_worst', 'perimeter_mean']",0.9649122807017544,0.9565217391304348,0.8974358974358975,1.0,0.9298245614035088,0.9134866937843691,0.9459459459459459,0.9649122807017544,0.8855768346738705
1,3,0.9829968945713115,{'var_smoothing': 8.618483116065952e-09},"['concave_points_worst', 'perimeter_worst', 'concave_points_mean', 'radius_worst', 'perimeter_mean']",0.9037698412698413,0.9130434782608695,0.9117647058823529,0.8611111111111112,0.9464285714285714,0.8164990454770977,0.8857142857142857,0.9037698412698413,0.8855768346738705
1,4,0.9161431601532233,{'var_smoothing': 6.1234239780589154e-06},"['concave_points_worst', 'perimeter_worst', 'concave_points_mean', 'radius_worst', 'perimeter_mean']",0.9315476190476191,0.9347826086956522,0.9166666666666666,0.9166666666666666,0.9464285714285714,0.8630952380952381,0.9166666666666666,0.931547619047619,0.8855768346738705
2,0,0.8958842208939921,{'var_smoothing': 6.158770828928177e-06},"['concave_points_worst', 'perimeter_worst', 'concave_points_mean', 'radius_worst', 'perimeter_mean']",0.9546783625730995,0.956989247311828,0.9444444444444444,0.9444444444444444,0.9649122807017544,0.9093567251461988,0.9444444444444444,0.9546783625730995,0.9077694235588972
