round,outer_loop,inner_best_score,best_hyperparams,selected_features,balanced_accuracy,accuracy,precision,recall,specificity,matthews_corrcoef,f1,roc_auc,matthews_corrcoef_med
0,0,0.9652738565782044,"{'C': 0.4788317489304586, 'gamma': 'scale', 'coef0': 0.1066654630437448, 'kernel': 'sigmoid', 'class_weight': 'balanced'}","['concave_points_worst', 'perimeter_worst', 'radius_worst', 'concave_points_mean', 'perimeter_mean']",0.9541871921182266,0.956989247311828,0.9428571428571428,0.9428571428571428,0.9655172413793104,0.9083743842364532,0.9428571428571428,0.9541871921182266,0.8875566750628013
0,1,0.9661477932705526,"{'C': 0.22296586493200796, 'gamma': 'auto', 'coef0': 0.9244804592952313, 'kernel': 'sigmoid', 'class_weight': 'balanced'}","['concave_points_worst', 'perimeter_worst', 'radius_worst', 'concave_points_mean', 'perimeter_mean']",0.9741379310344828,0.967391304347826,0.918918918918919,1.0,0.9482758620689655,0.9334819923326425,0.9577464788732394,0.9741379310344828,0.8875566750628013
0,2,0.9317025241191677,"{'C': 0.2725104274118651, 'gamma': 'scale', 'coef0': 0.6837811408753223, 'kernel': 'rbf', 'class_weight': 'balanced'}","['concave_points_worst', 'perimeter_worst', 'radius_worst', 'concave_points_mean', 'perimeter_mean']",0.9325557809330629,0.9456521739130435,0.967741935483871,0.8823529411764706,0.9827586206896551,0.8834455898821298,0.9230769230769231,0.9325557809330629,0.8875566750628013
0,3,0.9478259806939444,"{'C': 0.8874650057236254, 'gamma': 'scale', 'coef0': 0.5360512675143128, 'kernel': 'poly', 'degree': 2, 'class_weight': None}","['concave_points_worst', 'perimeter_worst', 'radius_worst', 'concave_points_mean', 'perimeter_mean']",0.9508113590263692,0.9456521739130435,0.8918918918918919,0.9705882352941176,0.9310344827586207,0.8875566750628013,0.9295774647887324,0.9508113590263693,0.8875566750628013
0,4,0.9339206562700025,"{'C': 0.17831783590718625, 'gamma': 'auto', 'coef0': 0.7676148578360965, 'kernel': 'poly', 'degree': 2, 'class_weight': 'balanced'}","['concave_points_worst', 'perimeter_worst', 'radius_worst', 'concave_points_mean', 'perimeter_mean']",0.9395989974937343,0.9456521739130435,0.9411764705882353,0.9142857142857143,0.9649122807017544,0.8843103004653615,0.927536231884058,0.9395989974937342,0.8875566750628013
1,0,0.9482794467538581,"{'C': 0.7696354599460451, 'gamma': 'scale', 'coef0': 0.21713284463243332, 'kernel': 'rbf', 'class_weight': 'balanced'}","['concave_points_worst', 'perimeter_worst', 'radius_worst', 'concave_points_mean', 'perimeter_mean']",0.9399014778325123,0.946236559139785,0.9411764705882353,0.9142857142857143,0.9655172413793104,0.8850503359230562,0.927536231884058,0.9399014778325123,0.8850503359230562
1,1,0.9339206562700025,"{'C': 0.8952780212130117, 'gamma': 'scale', 'coef0': 0.8703615798649982, 'kernel': 'sigmoid', 'class_weight': None}","['concave_points_worst', 'perimeter_worst', 'radius_worst', 'concave_points_mean', 'perimeter_mean']",0.9213995943204868,0.9239130434782609,0.8857142857142857,0.9117647058823529,0.9310344827586207,0.8379268639529253,0.8985507246376812,0.9213995943204867,0.8850503359230562
1,2,0.9498420084284287,"{'C': 0.40783920655526396, 'gamma': 'scale', 'coef0': 0.1637932314221639, 'kernel': 'rbf', 'class_weight': 'balanced'}","['concave_points_worst', 'perimeter_worst', 'radius_worst', 'concave_points_mean', 'perimeter_mean']",0.9421906693711968,0.9347826086956522,0.868421052631579,0.9705882352941176,0.9137931034482759,0.8669705536634223,0.9166666666666666,0.9421906693711968,0.8850503359230562
1,3,0.9317025241191677,"{'C': 0.3397057802957911, 'gamma': 'auto', 'coef0': 0.7112379211618453, 'kernel': 'sigmoid', 'class_weight': 'balanced'}","['concave_points_worst', 'perimeter_worst', 'radius_worst', 'concave_points_mean', 'perimeter_mean']",0.968052738336714,0.967391304347826,0.9428571428571428,0.9705882352941176,0.9655172413793104,0.9306937369777978,0.9565217391304348,0.9680527383367141,0.8850503359230562
1,4,0.9309493362512627,"{'C': 0.4174460468823759, 'gamma': 'auto', 'coef0': 0.6997146933599874, 'kernel': 'poly', 'degree': 3, 'class_weight': None}","['concave_points_worst', 'perimeter_worst', 'radius_worst', 'concave_points_mean', 'perimeter_mean']",0.9483709273182956,0.9565217391304348,0.9696969696969697,0.9142857142857143,0.9824561403508771,0.9077283820534893,0.9411764705882353,0.9483709273182956,0.8850503359230562
2,0,0.9661477932705526,"{'C': 0.33925146269886, 'gamma': 'auto', 'coef0': 0.7824046078923685, 'kernel': 'poly', 'degree': 1, 'class_weight': 'balanced'}","['concave_points_worst', 'perimeter_worst', 'radius_worst', 'concave_points_mean', 'perimeter_mean']",0.93128078817734,0.9354838709677419,0.9142857142857143,0.9142857142857143,0.9482758620689655,0.8625615763546798,0.9142857142857143,0.9312807881773398,0.8625615763546798
